X03103;N03100;E03102;Q03101;N03056;P03053;G03052;T03130;T03131;T03020;T03017;T03016;T03014;P03010;P03011;P03012;P03013;G03024;G03022;L03026;T03036;T03037;P03030;P03031;P03032;G03042;P03033;P03064;P03065;G03072;G03070;G03071;P03066;T03050;T03051;T03057;T03060;T03081;T03082;T03083;T03084;T03085;T03086;P03000;P03001;G03003;T03004;T03002;P03007;C01901;N03160;C03161;C03165;C03160;C03168;C03166;V03120;G03022;T03121;V03171;V03173;Z03172;Z03170;I03180;F03180;C03170;C03171;V06002;F06004;I06003;Z06003;C03184;C03185;T06018;E06018;V06006;V06007;D06006;E06007;I06007;D06007;I06008;K06008;I06006;E06000
%;rpm;kW;%;krpm;bar;kg/h;degC;degC;degC;degC;degC;degC;bar;bar;bar;bar;ton/h;ton/h;%;degC;degC;bar;bar;bar;ton/h;bar;bar;bar;kg/h;kg/h;kg/h;bar;degC;degC;degC;degC;degC;degC;degC;degC;degC;degC;bar;bar;ton/h;degC;degC;bar;rpm;rpm;%/%;sec;Hz;%/%;%/sec;%;ton/h;degC;V;V;V;%;A;Gauss;V;%/V;V;Hz;A;<-1;V;V;degC;kW;V;V;deg;kW;A;deg;A;<0-1>;A;kW
40.8959;900.4380;400.2740;55.0318;13.6452;0.9349;2054.6700;58.8636;58.8791;82.6376;77.1214;82.8741;32.3112;1.9665;2.5727;1.8597;0.3999;30.6514;3.5322;49.9375;56.9334;49.4728;4.6616;4.0791;3.1228;19.9707;0.9560;9.9687;9.4934;87.9078;323.4380;235.5450;0.4751;76.5520;51.3122;349.0890;312.4750;325.6380;329.1520;332.6500;332.3410;333.0630;332.4540;2.7966;2.1824;57.8826;25.0170;20.0000;0.1859;911.3790;900.4350;23.6000;1.4823;1.7928;0.3000;0.3000;88.4763;3.5322;2.3726;441.1000;440.1880;440.1710;45.1150;20.1211;7613.9600;4.9984;2.5003;440.1730;60.0273;608.1820;0.8137;426.3600;455.8400;46.4533;3.2520;558.6770;172.8340;14.5835;1498.8200;2502.7100;38.2344;1965.8600;0.9000;1239.2600;377.3070
40.4059;900.5030;395.0140;54.3617;13.6127;0.9324;2051.6900;58.8587;58.8747;82.4978;76.9764;82.7317;32.1268;1.9667;2.5728;1.8599;0.3999;30.6411;3.2615;49.9375;56.9334;49.4728;4.6616;4.0791;3.1231;19.9728;0.9561;9.9688;9.4934;87.1925;323.4700;236.2910;0.4751;76.3866;51.1107;348.4000;311.9520;325.9350;329.4410;332.9450;332.6520;333.3700;332.7890;2.7967;2.1825;57.8826;24.9606;20.0000;0.1859;911.3790;900.5050;23.6000;1.4823;1.7928;0.3000;0.3000;89.3558;3.2615;2.4475;441.1000;440.1860;440.1530;44.8511;20.0737;7598.0800;4.9984;2.5003;440.1520;60.0350;600.6360;0.8108;426.3600;455.8400;46.4435;3.1734;557.5220;170.7040;14.4120;1495.5500;2499.3500;38.2906;1961.6800;0.9000;1239.2600;371.2830
40.2186;900.5000;392.3610;54.1088;13.5134;0.9250;2042.6800;58.8476;58.8626;82.4702;77.2523;82.7264;31.1753;1.9669;2.5730;1.8600;0.3999;30.6190;2.9423;49.9375;56.9253;49.4728;4.6616;4.0791;3.1231;19.9726;0.9561;9.9688;9.4934;86.6693;323.4700;236.8040;0.4751;75.9652;51.1220;347.0510;310.9680;325.4450;328.9610;332.4710;332.2030;332.8850;332.3400;2.7967;2.1825;57.8826;24.6913;20.0000;0.1859;911.3730;900.4950;23.6000;1.4823;1.7928;0.3000;0.3000;90.3904;2.9423;2.5327;441.1000;440.1860;440.1580;44.7012;20.0482;7589.2300;4.9984;2.5003;440.1580;60.0350;597.2560;0.8104;426.3600;455.8400;46.4021;3.1412;556.9060;169.7780;14.3243;1493.8800;2497.6300;38.3228;1959.4500;0.9000;1239.2600;369.0150
40.3962;900.4180;391.9510;54.3337;13.4488;0.9203;2036.8700;58.8393;58.8514;82.5836;77.3759;82.8546;31.4095;1.9668;2.5730;1.8599;0.3999;30.6297;3.2002;49.9375;56.9138;49.4685;4.6616;4.0790;3.1230;19.9726;0.9560;9.9688;9.4934;86.4896;323.4560;236.9560;0.4751;75.7082;51.3425;346.3600;310.4800;324.7690;328.2590;331.8010;331.5220;332.2200;331.6730;2.7966;2.1825;57.8826;24.7567;20.0000;0.1859;911.3080;900.4290;23.6000;1.4823;1.7928;0.3000;0.3000;89.5519;3.2002;2.4617;441.1000;440.1860;440.1820;44.8137;20.0647;7595.0500;4.9984;2.5003;440.1830;60.0273;599.6430;0.8114;426.3600;455.8400;46.3474;3.1521;557.1420;170.2970;14.3171;1494.8100;2498.6700;38.3112;1960.5900;0.9000;1239.2600;370.9460
41.2119;900.3150;402.2670;55.4667;13.5966;0.9314;2050.3100;58.8406;58.8555;82.6235;77.1002;82.8669;32.3069;1.9663;2.5723;1.8595;0.3999;30.6460;3.5003;49.9354;56.9059;49.4685;4.6610;4.0786;3.1225;19.9686;0.9559;9.9687;9.4937;88.1967;323.4070;235.2190;0.4751;76.3681;51.6136;348.7730;312.3320;324.8000;328.2960;331.8470;331.5790;332.2690;331.7170;2.7964;2.1824;57.8826;25.0070;20.0000;0.1859;911.3850;900.3320;23.6000;1.4823;1.7928;0.3000;0.3000;88.5782;3.5003;2.3813;441.1000;440.1980;440.2220;45.1797;20.1341;7618.3400;4.9984;2.5003;440.2190;60.0210;612.0520;0.8169;426.3600;455.8400;46.3613;3.2959;558.8950;173.9110;14.6816;1499.7800;2503.8300;38.2261;1966.9400;0.9000;1239.2600;381.2070
41.2270;900.3820;404.2560;55.4806;13.7313;0.9413;2062.4900;58.8486;58.8637;82.5624;76.9683;82.7810;32.3193;1.9664;2.5725;1.8596;0.3999;30.6465;3.4033;49.9354;56.9105;49.4689;4.6612;4.0787;3.1228;19.9688;0.9559;9.9687;9.4937;88.5698;323.4380;234.8870;0.4751;76.9158;51.4278;350.3840;313.4660;325.7720;329.3070;332.8370;332.5770;333.2890;332.7310;2.7964;2.1824;57.8783;25.0086;20.0000;0.1859;911.5020;900.3780;23.6000;1.4823;1.7928;0.3000;0.3000;88.8944;3.4033;2.4085;441.1000;440.1980;440.1980;45.2015;20.1364;7619.3600;4.9984;2.5003;440.1980;60.0277;612.4520;0.8167;426.3600;455.8400;46.4081;3.2971;558.9930;174.0400;14.7296;1499.8200;2503.8700;38.2195;1967.1200;0.9000;1239.2600;381.3560
41.3484;900.4360;404.8660;55.6423;13.7634;0.9437;2065.3600;58.8518;58.8675;82.5235;77.0904;82.7428;31.7461;1.9666;2.5728;1.8598;0.3999;30.6308;3.1796;49.9354;56.9234;49.4728;4.6616;4.0787;3.1228;19.9688;0.9560;9.9687;9.4937;88.6738;323.4380;234.7740;0.4751;77.0207;51.0496;350.4750;313.4590;326.6350;330.2290;333.7060;333.4740;334.2060;333.6410;2.7966;2.1824;57.8792;24.8454;20.0000;0.1859;911.5020;900.4330;23.6000;1.4823;1.7928;0.3000;0.3000;89.6192;3.1796;2.4685;441.1000;440.1980;440.1920;45.3713;20.1662;7629.0900;4.9984;2.5003;440.1940;60.0273;615.2270;0.8161;426.3600;455.8400;46.4516;3.3204;559.6940;174.8000;14.7445;1501.6800;2505.7400;38.1844;1969.5800;0.9000;1239.2600;382.8030
40.9046;900.5060;401.3230;55.0487;13.7521;0.9428;2064.3400;58.8560;58.8711;82.5874;77.1713;82.8135;31.8234;1.9667;2.5728;1.8599;0.3999;30.6391;3.3132;49.9354;56.9348;49.4770;4.6617;4.0792;3.1231;19.9712;0.9561;9.9687;9.4937;88.2449;323.4690;235.2360;0.4751;76.9504;50.8239;350.0940;313.1460;327.0320;330.6270;334.0810;333.8500;334.5960;334.0330;2.7966;2.1824;57.8794;24.8663;20.0000;0.1859;911.5020;900.5000;23.6000;1.4823;1.7928;0.3000;0.3000;89.1868;3.3132;2.4317;441.1000;440.1980;440.1840;45.1108;20.1207;7613.8600;4.9984;2.5003;440.1810;60.0323;608.4320;0.8138;426.3600;455.8400;46.4853;3.2584;558.6960;172.9650;14.6232;1498.7700;2502.6600;38.2328;1965.8400;0.9000;1239.2600;377.4900
40.7772;900.4990;398.9390;54.8710;13.6617;0.9360;2056.1200;58.8560;58.8710;82.5642;77.0697;82.7968;32.1167;1.9667;2.5728;1.8598;0.3999;30.6442;3.3626;49.9354;56.9379;49.4770;4.6617;4.0791;3.1231;19.9727;0.9561;9.9687;9.4937;87.7427;323.4690;235.7270;0.4751;76.5618;50.7363;348.8080;312.1980;326.7460;330.3080;333.7730;333.5370;334.2980;333.7390;2.7966;2.1824;57.8794;24.9508;20.0000;0.1859;911.4930;900.4990;23.6000;1.4823;1.7928;0.3000;0.3000;89.0271;3.3626;2.4192;441.1000;440.1980;440.1840;45.0360;20.1068;7609.4500;4.9984;2.5003;440.1810;60.0323;606.2390;0.8132;426.3600;455.8400;46.4839;3.2320;558.3090;172.2920;14.5411;1497.8700;2501.6800;38.2511;1964.5500;0.9000;1239.2600;375.8640
40.4035;900.5020;395.8260;54.3737;13.6044;0.9318;2050.9700;58.8553;58.8710;82.5221;77.1225;82.7643;31.7460;1.9668;2.5730;1.8599;0.3999;30.6346;3.1768;49.9354;56.9374;49.4764;4.6617;4.0791;3.1231;19.9727;0.9561;9.9688;9.4937;87.2874;323.4710;236.1980;0.4751;76.3268;50.8392;348.1210;311.7150;326.2060;329.7670;333.2120;332.9900;333.7550;333.1720;2.7966;2.1824;57.8794;24.8539;20.0000;0.1859;911.4340;900.5040;23.6000;1.4823;1.7928;0.3000;0.3000;89.6299;3.1768;2.4695;441.1000;440.1980;440.1720;44.7640;20.0583;7592.9000;4.9984;2.5003;440.1700;60.0355;599.9950;0.8121;426.3600;455.8400;46.4641;3.1685;557.1990;170.6340;14.4450;1494.7100;2498.4500;38.3076;1960.5200;0.9000;1239.2600;371.4600
40.6105;900.4990;396.2080;54.6461;13.5516;0.9279;2046.1800;58.8515;58.8670;82.5412;77.2394;82.7940;31.5410;1.9668;2.5730;1.8600;0.3999;30.6282;3.1548;49.9354;56.9329;49.4764;4.6616;4.0791;3.1230;19.9725;0.9560;9.9688;9.4937;87.2304;323.4660;236.2250;0.4751;76.1189;51.0180;347.5660;311.3400;325.6070;329.1650;332.5770;332.3890;333.1440;332.5530;2.7966;2.1824;57.8794;24.8010;20.0000;0.1859;911.3740;900.4970;23.6000;1.4823;1.7928;0.3000;0.3000;89.6999;3.1548;2.4747;441.1000;440.1890;440.1830;44.8750;20.0777;7599.4000;4.9984;2.5003;440.1830;60.0306;602.8840;0.8133;426.3600;455.8400;46.4335;3.1952;557.5920;171.3310;14.4628;1495.9900;2499.8400;38.2899;1962.0300;0.9000;1239.2600;373.8230
40.6004;900.4990;396.4980;54.6313;13.5611;0.9286;2047.0300;58.8515;58.8670;82.5878;77.1911;82.8369;31.9220;1.9667;2.5728;1.8599;0.3999;30.6398;3.3434;49.9354;56.9256;49.4726;4.6616;4.0791;3.1230;19.9725;0.9560;9.9688;9.4937;87.2657;323.4660;236.1860;0.4751;76.1680;51.2076;347.8440;311.5720;325.3120;328.9050;332.2790;332.1540;332.8560;332.2790;2.7966;2.1824;57.8794;24.9090;20.0000;0.1859;911.3740;900.4970;23.6000;1.4823;1.7928;0.3000;0.3000;89.0884;3.3434;2.4237;441.1000;440.1890;440.1830;44.8590;20.0741;7598.4200;4.9984;2.5003;440.1830;60.0306;602.6170;0.8134;426.3600;455.8400;46.4098;3.1921;557.4980;171.2660;14.4694;1495.7400;2499.5000;38.2931;1961.7300;0.9000;1239.2600;373.6890
40.5981;900.4990;396.4270;54.6239;13.5645;0.9289;2047.3900;58.8475;58.8631;82.5530;77.0919;82.7941;32.0368;1.9667;2.5728;1.8599;0.3999;30.6401;3.3128;49.9336;56.9212;49.4726;4.6616;4.0791;3.1230;19.9725;0.9560;9.9688;9.4937;87.2657;323.4660;236.1880;0.4751;76.1883;51.2661;347.9390;311.6290;325.2460;328.8390;332.1840;332.0920;332.8120;332.2140;2.7966;2.1824;57.8794;24.9392;20.0000;0.1859;911.3740;900.4970;23.6000;1.4823;1.7928;0.3000;0.3000;89.1880;3.3128;2.4327;441.1000;440.1890;440.1830;44.8544;20.0741;7598.0000;4.9984;2.5003;440.1830;60.0306;602.5350;0.8134;426.3600;455.8400;46.3896;3.1911;557.4980;171.2320;14.4677;1495.6200;2499.5000;38.2931;1961.7300;0.9000;1239.2600;373.6270
40.3816;900.4920;393.3410;54.3207;13.5225;0.9257;2043.5000;58.8394;58.8543;82.5072;77.1594;82.7635;31.6525;1.9667;2.5728;1.8599;0.3999;30.6301;3.1394;49.9336;56.9178;49.4726;4.6616;4.0791;3.1231;19.9725;0.9560;9.9688;9.4937;86.7959;323.4650;236.6670;0.4751;76.0033;51.2747;347.3120;311.1840;325.0530;328.7060;331.9860;331.9660;332.6870;332.0610;2.7967;2.1824;57.8794;24.8283;20.0000;0.1859;911.3740;900.4960;23.6000;1.4823;1.7928;0.3000;0.3000;89.7506;3.1394;2.4796;441.1000;440.1810;440.1620;44.9034;20.0823;7600.6700;4.9984;2.5003;440.1620;60.0311;600.6330;0.8099;426.3600;455.8400;46.3565;3.1702;557.6890;170.6870;14.3475;1496.1200;2499.8600;38.2837;1962.4000;0.9000;1239.2600;370.8640
40.5925;900.4080;394.2210;54.6010;13.5033;0.9243;2041.7200;58.8350;58.8472;82.5401;77.2660;82.8052;31.4960;1.9667;2.5728;1.8599;0.3999;30.6271;3.1555;49.9336;56.9101;49.4685;4.6616;4.0791;3.1230;19.9703;0.9560;9.9687;9.4937;86.8401;323.4650;236.6100;0.4751;75.9325;51.3882;347.1590;311.0830;324.7660;328.4570;331.6820;331.7150;332.3910;331.8100;2.7966;2.1824;57.8794;24.7812;20.0000;0.1859;911.3740;900.4020;23.6000;1.4823;1.7928;0.3000;0.3000;89.6976;3.1555;2.4744;441.1000;440.1810;440.1120;45.3341;20.1589;7626.6600;4.9984;2.5003;440.1440;60.0272;606.9520;0.8072;426.3600;455.8400;46.3356;3.2063;559.4600;172.4610;14.3710;1500.7700;2504.9300;38.1905;1968.7700;0.9000;1239.2600;373.4950
40.8451;900.3740;397.7180;54.9501;13.5497;0.9278;2045.9800;58.8320;58.8472;82.5871;77.1889;82.8450;31.9412;1.9665;2.5727;1.8597;0.3999;30.6392;3.3580;49.9336;56.9060;49.4685;4.6616;4.0791;3.1228;19.9687;0.9560;9.9687;9.4937;87.4126;323.4360;236.0220;0.4751;76.1377;51.4941;347.9260;311.6770;324.7880;328.5070;331.6990;331.7050;332.4150;331.8480;2.7966;2.1824;57.8794;24.9030;20.0000;0.1859;911.3740;900.4280;23.6000;1.4823;1.7928;0.3000;0.3000;89.0402;3.3580;2.4197;441.1000;440.1790;440.1900;45.1624;20.1274;7616.1000;4.9984;2.5003;440.1880;60.0265;607.7590;0.8126;426.3600;455.8400;46.3338;3.2427;558.7590;172.7000;14.5021;1499.2300;2503.2600;38.2309;1966.3700;0.9000;1239.2600;376.5170
41.2612;900.4000;405.3210;55.5397;13.7291;0.9412;2062.3400;58.8408;58.8558;82.5871;77.0513;82.8123;32.1736;1.9665;2.5726;1.8597;0.3999;30.6428;3.3997;49.9336;56.9070;49.4691;4.6612;4.0787;3.1228;19.9687;0.9560;9.9687;9.4937;88.7299;323.4460;234.7160;0.4751;76.9005;51.4295;350.3870;313.4730;325.7110;329.4320;332.5930;332.5730;333.2970;332.7590;2.7964;2.1824;57.8787;24.9651;20.0000;0.1858;911.5040;900.4060;23.6000;1.4823;1.7928;0.3000;0.3000;88.9048;3.3997;2.4088;441.1000;440.1930;440.1540;45.3034;20.1462;7622.3900;4.9984;2.5003;440.1530;60.0278;613.5200;0.8168;426.3600;455.8400;46.3965;3.3006;559.1750;174.3450;14.7719;1500.1600;2504.2100;38.2080;1967.7400;0.9000;1239.2600;382.0360
41.0936;900.4410;402.9450;55.2990;13.7572;0.9432;2064.9600;58.8442;58.8606;82.5583;77.0288;82.7720;32.0798;1.9666;2.5726;1.8598;0.3999;30.6418;3.3271;49.9336;56.9188;49.4730;4.6616;4.0787;3.1228;19.9690;0.9560;9.9687;9.4937;88.4312;323.4460;235.0330;0.4751;76.9842;51.0983;350.4050;313.4180;326.5330;330.2740;333.4280;333.3840;334.1250;333.5930;2.7967;2.1824;57.8787;24.9373;20.0000;0.1858;911.5040;900.4510;23.6000;1.4823;1.7928;0.3000;0.3000;89.1417;3.3271;2.4288;441.1000;440.1930;440.1870;45.0867;20.1160;7612.2600;4.9984;2.5003;440.1850;60.0278;610.0390;0.8165;426.3600;455.8400;46.4308;3.2728;558.5530;173.3640;14.6885;1498.4400;2502.4400;38.2427;1965.3400;0.9000;1239.2600;379.7430
40.9894;900.4410;402.2040;55.1660;13.7267;0.9409;2062.2200;58.8478;58.8634;82.5457;77.1202;82.7670;31.7755;1.9667;2.5728;1.8598;0.3999;30.6344;3.2223;49.9336;56.9267;49.4766;4.6616;4.0787;3.1228;19.9708;0.9560;9.9687;9.4937;88.2877;323.4460;235.1760;0.4751;76.8388;50.8551;349.8020;312.9680;326.8160;330.5950;333.6880;333.6600;334.4060;333.8750;2.7967;2.1824;57.8794;24.8523;20.0000;0.1859;911.4990;900.4510;23.6000;1.4823;1.7928;0.3000;0.3000;89.4790;3.2223;2.4568;441.1000;440.1930;440.2080;44.9578;20.0994;7606.7000;4.9984;2.5003;440.1880;60.0322;608.2700;0.8164;426.3600;455.8400;46.4492;3.2602;558.3410;173.0720;14.6661;1498.0000;2501.8600;38.2528;1964.6800;0.9000;1239.2600;378.6280
43.1786;900.0280;417.1470;58.1124;13.7773;0.9451;2066.6500;58.8666;58.8819;82.5946;77.1585;82.8174;31.8420;1.9658;2.5716;1.8590;0.3999;30.6209;3.2923;49.9336;56.9338;49.4766;4.6595;4.0771;3.1213;19.9609;0.9555;9.9680;9.4926;90.6135;323.2980;232.6840;0.4748;77.0966;50.8787;350.7840;313.7010;326.7810;330.5650;333.6640;333.6150;334.3720;333.8050;2.7955;2.1821;57.8794;24.8743;20.0000;0.1859;911.6390;900.0360;23.6000;1.4823;1.7928;0.3000;0.3000;89.2482;3.2923;2.4369;441.1000;440.1350;440.0660;48.1997;20.6405;7787.2300;4.9984;2.5003;440.0940;60.0019;658.6800;0.8074;426.3600;455.8400;46.5371;3.6078;568.8780;186.2440;15.0972;1526.3600;2531.9900;37.7196;2002.8400;0.9000;1239.2600;405.3770
45.0737;899.8010;433.0450;60.6372;14.1758;0.9748;2102.6700;58.9126;58.9282;82.7348;76.9625;82.8910;32.7706;1.9654;2.5710;1.8586;0.3999;30.6450;3.7634;49.9317;56.9661;49.4845;4.6585;4.0762;3.1210;19.9588;0.9551;9.9668;9.4921;93.4627;323.2630;229.8000;0.4747;78.8099;50.7165;356.1070;317.5380;328.6640;332.4980;335.6330;335.5630;336.3030;335.7490;2.7953;2.1820;57.8772;25.1376;20.0000;0.1859;911.9520;899.8540;23.6000;1.4823;1.7928;0.3000;0.3000;87.7194;3.7634;2.3090;441.1000;440.1680;440.3200;49.2481;20.7781;7832.8200;4.9984;2.5003;440.2870;59.9867;683.3050;0.8208;426.3600;455.8400;46.8042;3.9758;571.8180;192.5700;15.5320;1536.2300;2541.8000;37.6058;2013.6900;0.9000;1239.2600;427.7020
42.9627;900.6090;429.7880;57.8746;14.5621;1.0030;2137.8400;58.9688;58.9847;82.7273;76.5372;82.8130;33.7996;1.9665;2.5723;1.8596;0.3999;30.6921;4.0651;49.9317;57.0340;49.5079;4.6624;4.0796;3.1234;19.9766;0.9562;9.9670;9.4921;93.4021;323.5360;230.1310;0.4751;80.3775;49.6655;360.1400;320.2180;332.3260;336.2210;339.4110;339.3390;340.0400;339.5180;2.7972;2.1824;57.8744;25.4269;20.0000;0.1858;912.1840;900.5670;23.6000;1.4823;1.7928;0.3000;0.3000;86.7550;4.0651;2.2301;441.1000;440.2150;440.1330;46.7353;20.4133;7711.6500;4.9984;2.5003;440.1290;60.0406;645.7960;0.8185;426.3600;455.8400;47.1565;3.6669;565.9070;183.5550;15.5164;1517.8800;2522.3300;37.8748;1991.0100;0.9000;1239.2600;402.9700
42.7700;900.5610;424.6130;57.6024;14.3500;0.9872;2118.5100;58.9919;59.0077;82.4673;76.5949;82.5852;32.6067;1.9667;2.5728;1.8598;0.3999;30.6450;3.2905;49.9317;57.0770;49.5238;4.6621;4.0791;3.1233;19.9766;0.9561;9.9670;9.4923;92.1600;323.4990;231.3390;0.4751;79.3943;48.6831;356.5390;317.4820;333.2130;337.1140;340.3490;340.2620;340.9270;340.4200;2.7969;2.1824;57.8797;25.1046;20.0000;0.1859;912.0610;900.5490;23.6000;1.4823;1.7928;0.3000;0.3000;89.2626;3.2905;2.4407;441.1000;440.2150;440.1960;46.4530;20.3625;7694.7100;4.9984;2.5003;440.1990;60.0348;640.8230;0.8197;426.3600;455.8400;47.2750;3.6128;564.6350;182.1520;15.3467;1514.7800;2519.1300;37.9405;1986.7200;0.9000;1239.2600;400.4930
42.6671;900.4990;423.0560;57.4793;14.2244;0.9779;2107.1700;59.0195;59.0353;82.5751;77.1816;82.7327;31.3310;1.9669;2.5730;1.8600;0.3999;30.6238;3.0839;49.9317;57.1062;49.5238;4.6616;4.0791;3.1228;19.9806;0.9560;9.9670;9.4923;91.7776;323.4990;231.7060;0.4751;78.8707;48.5896;354.8850;316.2960;332.6210;336.4720;339.7550;339.6190;340.2980;339.7700;2.7969;2.1824;57.8797;24.7651;20.0000;0.1859;911.9980;900.4980;23.6000;1.4823;1.7928;0.3000;0.3000;89.9297;3.0839;2.4929;441.1000;440.2150;440.1960;46.3668;20.3482;7689.9400;4.9984;2.5003;440.1990;60.0348;639.0730;0.8196;426.3600;455.8400;47.3718;3.5910;564.2460;181.6190;15.3000;1513.8300;2518.1900;37.9578;1985.4400;0.9000;1239.2600;399.3720
43.2759;900.4520;432.2240;58.3359;14.3376;0.9865;2117.5900;59.0673;59.0832;82.8131;77.0392;82.9541;32.8462;1.9663;2.5723;1.8595;0.3999;30.6697;3.8923;49.9317;57.1359;49.5238;4.6607;4.0781;3.1224;19.9808;0.9559;9.9670;9.4923;93.2341;323.4700;230.2360;0.4750;79.4084;48.8067;356.7060;317.6620;332.4840;336.2910;339.5820;339.4330;340.0930;339.5890;2.7965;2.1824;57.8797;25.2077;20.0000;0.1859;912.0690;900.3940;23.6000;1.4823;1.7928;0.3000;0.3000;87.3089;3.8923;2.2736;441.1000;440.2410;440.2410;46.3055;20.3468;7689.4700;4.9984;2.5003;440.2410;60.0277;645.8590;0.8269;426.3600;455.8400;47.4797;3.6916;564.5080;183.8170;15.6604;1514.7100;2519.1900;37.9475;1986.4500;0.9000;1239.2600;407.2100
43.0444;900.4840;426.2740;57.9821;14.3119;0.9844;2115.0600;59.0949;59.1108;82.6487;76.5413;82.7735;33.7443;1.9663;2.5722;1.8595;0.3999;30.6800;3.9138;49.9317;57.1625;49.5311;4.6612;4.0785;3.1226;19.9825;0.9558;9.9670;9.4923;92.3538;323.4700;231.1250;0.4750;79.2795;48.6012;356.0890;317.1690;332.7620;336.5710;339.8490;339.7200;340.3320;339.8520;2.7967;2.1824;57.8797;25.4722;20.0000;0.1859;912.0600;900.4880;23.6000;1.4823;1.7928;0.3000;0.3000;87.2431;3.9138;2.2718;441.1000;440.2100;440.1600;46.6122;20.3896;7703.7600;4.9984;2.5003;440.1750;60.0297;645.2550;0.8213;426.3600;455.8400;47.5516;3.6316;565.1730;183.3780;15.4382;1516.1900;2520.7600;37.9108;1988.7900;0.9000;1239.2600;404.0310
42.9176;900.4870;426.2880;57.8283;14.2788;0.9820;2112.1200;59.1301;59.1460;82.4672;76.7730;82.5974;32.0988;1.9667;2.5728;1.8599;0.3999;30.6294;3.1044;49.9317;57.1883;49.5356;4.6611;4.0785;3.1226;19.9826;0.9559;9.9670;9.4923;92.2983;323.4700;231.1790;0.4751;79.1510;48.5358;355.6560;316.8390;332.5860;336.3940;339.7070;339.5520;340.1540;339.6850;2.7967;2.1824;57.8797;25.0279;20.0000;0.1859;912.0590;900.4970;23.6000;1.4823;1.7928;0.3000;0.3000;89.8645;3.1044;2.4900;441.1000;440.2320;440.2170;46.2966;20.3339;7684.8300;4.9984;2.5003;440.2140;60.0298;640.9810;0.8236;426.3600;455.8400;47.6200;3.6119;563.8490;182.1650;15.4353;1512.8200;2517.2000;37.9789;1984.0900;0.9000;1239.2600;402.5310
43.6352;900.2870;430.4250;58.7803;14.2975;0.9835;2113.7800;59.1604;59.1797;82.6860;77.1853;82.8334;31.8535;1.9665;2.5725;1.8596;0.3999;30.6354;3.3833;49.9317;57.2087;49.5393;4.6604;4.0781;3.1221;19.9820;0.9557;9.9670;9.4923;92.8923;323.4300;230.5370;0.4750;79.2603;48.6501;356.0080;317.1290;332.4310;336.2470;339.5600;339.3660;339.9980;339.5600;2.7964;2.1824;57.8797;24.9663;20.0000;0.1859;912.0040;900.3530;23.6000;1.4823;1.7928;0.3000;0.3000;88.9561;3.3833;2.4110;441.1000;440.2260;440.2560;46.8155;20.4225;7714.7200;4.9984;2.5003;440.2540;60.0192;652.4570;0.8258;426.3600;455.8400;47.6864;3.7322;565.8960;185.3830;15.5731;1518.7600;2523.4200;37.8792;1991.6800;0.9000;1239.2600;410.8720
44.0653;900.3210;439.7710;59.3961;14.5068;0.9991;2132.8800;59.2100;59.2260;82.8346;76.7754;82.9400;33.6886;1.9660;2.5720;1.8592;0.3999;30.6855;4.1577;49.9317;57.2345;49.5435;4.6602;4.0777;3.1221;19.9830;0.9558;9.9670;9.4922;94.4912;323.4420;228.9540;0.4751;80.1897;48.6582;358.8520;319.1760;333.2240;337.0260;340.4040;340.1670;340.8290;340.4070;2.7964;2.1824;57.8783;25.4787;20.0000;0.1859;912.2040;900.3190;23.6000;1.4823;1.7928;0.3000;0.3000;86.4505;4.1577;2.2031;441.1000;440.2260;440.2460;46.9479;20.4509;7724.4700;4.9984;2.5003;440.2460;60.0241;659.0760;0.8290;426.3600;455.8400;47.8275;3.8184;566.6830;187.2770;15.8866;1520.7200;2525.5000;37.8432;1994.2300;0.9000;1239.2600;416.5960
41.2626;900.8740;409.2200;55.5526;14.3411;0.9862;2117.6200;59.2214;59.2373;82.5375;76.3852;82.6456;33.7804;1.9671;2.5734;1.8602;0.3999;30.6893;3.7722;49.9296;57.2697;49.5556;4.6632;4.0803;3.1241;19.9976;0.9562;9.9672;9.4920;90.3972;323.6230;233.2250;0.4753;79.3806;48.0513;355.7740;316.8140;333.9810;337.8060;341.2250;340.9180;341.6520;341.2210;2.7979;2.1828;57.8791;25.5073;20.0000;0.1859;911.9320;900.8620;23.6000;1.4823;1.7928;0.3000;0.3000;87.7085;3.7722;2.3119;441.1000;440.2000;440.0230;45.4515;20.1114;7610.7400;4.9984;2.5003;439.9850;60.0583;611.7540;0.8196;426.3600;455.8400;47.8550;3.2582;556.7020;173.0970;14.8939;1493.0400;2496.2800;38.3366;1958.0400;0.9000;1239.2600;382.0630
41.0873;900.6110;404.4150;55.3318;13.8606;0.9507;2074.1100;59.2065;59.2221;82.3031;77.0406;82.5017;30.8714;1.9673;2.5736;1.8604;0.3999;30.5999;2.5276;49.9296;57.2545;49.5546;4.6616;4.0790;3.1230;19.9920;0.9560;9.9678;9.4932;88.7236;323.5260;234.7930;0.4752;77.3635;48.2559;349.6140;312.4160;331.3920;335.2190;338.6330;338.2510;339.0600;338.6290;2.7970;2.1826;57.8875;24.6999;20.0000;0.1859;911.6770;900.6130;23.6000;1.4823;1.7928;0.3000;0.3000;91.7399;2.5276;2.6467;441.1000;440.2000;440.1690;45.1530;20.1266;7615.8300;4.9984;2.5003;440.1670;60.0417;611.1500;0.8159;426.3600;455.8400;47.7125;3.2883;558.8580;173.7510;14.7354;1499.0400;2502.8200;38.2249;1966.1800;0.9000;1239.2600;380.1640
